match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
15631835,785989,Borja Iglesias,2821.0,17,11.4,65.0,0.0371,save,right-foot,assisted,sofascore
15631835,829296,Roman Yaremchuk,1649.0,17,17.8,44.4,0.0087,miss,head,set-piece,sofascore
15631835,1195782,Noah Nartey,1649.0,10,8.5,67.5,0.1074,miss,right-foot,regular,sofascore
15631835,343067,Corentin Tolisso,1649.0,4,7.7,51.1,0.1993,miss,head,assisted,sofascore
15631839,856417,Gabi Kanichowsky,1925.0,72,14.1,40.5,0.0424,save,left-foot,regular,sofascore
15631839,981624,Júlio Romão,1925.0,68,21.9,31.9,0.0236,save,right-foot,regular,sofascore
15631839,1020116,Yusuf Bamidele,1925.0,57,8.9,64.4,0.0549,save,right-foot,assisted,sofascore
15631839,314380,Ricardo Horta,2999.0,53,17.8,52.6,0.1043,goal,right-foot,assisted,sofascore
15631839,868235,Sikou Niakaté,2999.0,49,9.8,54.0,0.0651,miss,head,corner,sofascore
15631839,1134430,Gabriel Martínez,2999.0,34,13.0,59.7,0.2727,goal,right-foot,assisted,sofascore
15631839,1020116,Yusuf Bamidele,1925.0,25,27.9,48.5,0.0405,miss,left-foot,fast-break,sofascore
15631839,314380,Ricardo Horta,2999.0,23,16.9,43.0,0.1315,save,right-foot,assisted,sofascore
15631839,877918,Victor Gómez,2999.0,18,8.8,56.7,0.033,miss,head,corner,sofascore
15631839,186719,Florian Grillitsch,2999.0,15,20.9,53.8,0.0695,goal,right-foot,regular,sofascore
15631839,314380,Ricardo Horta,2999.0,11,3.0,47.9,0.7495,goal,right-foot,assisted,sofascore
15631839,877918,Victor Gómez,2999.0,8,4.3,41.3,0.0995,miss,head,regular,sofascore
15631839,966575,Rodrigo Zalazar,2999.0,6,16.3,26.8,0.0153,save,right-foot,assisted,sofascore
15631838,280009,Lucas Höler,2538.0,90,4.8,45.6,0.2858,miss,right-foot,corner,sofascore
15631838,576266,Philipp Lienhart,2538.0,90,4.3,55.5,0.14,miss,head,corner,sofascore
15631838,1596573,Bruno Ogbus,2538.0,90,7.5,59.6,0.1429,block,right-foot,fast-break,sofascore
15631838,783278,Junya Ito,2890.0,88,26.9,54.0,0.034,block,right-foot,assisted,sofascore
15631838,1131002,Derry Scherhant,2538.0,87,10.2,34.2,0.0686,save,left-foot,fast-break,sofascore
15631838,1405446,Robin Mirisola,2890.0,84,26.7,57.5,0.0205,miss,right-foot,assisted,sofascore
15631838,569784,Maximilian Eggestein,2538.0,79,12.5,42.7,0.218,goal,right-foot,fast-break,sofascore
15631838,961902,Ken Nkuba,2890.0,60,15.7,70.9,0.0086,block,right-foot,corner,sofascore
15631838,1396027,Ibrahima Sory Bangoura,2890.0,59,18.2,55.2,0.1047,block,right-foot,assisted,sofascore
15631838,961902,Ken Nkuba,2890.0,59,22.8,72.1,0.018,block,right-foot,regular,sofascore
15631838,1020422,Yuito Suzuki,2538.0,56,14.3,52.6,0.1274,goal,right-foot,fast-break,sofascore
15631838,961902,Ken Nkuba,2890.0,56,21.9,60.6,0.0123,block,right-foot,corner,sofascore
15631838,171961,Vincenzo Grifo,2538.0,53,3.9,42.7,0.2129,goal,left-foot,regular,sofascore
15631838,142259,Matthias Ginter,2538.0,52,25.9,65.0,0.0202,block,right-foot,regular,sofascore
15631838,985162,Yira Collins Sor,2890.0,50,13.8,57.3,0.0656,miss,right-foot,assisted,sofascore
15631838,569784,Maximilian Eggestein,2538.0,45,15.8,52.3,0.0499,miss,right-foot,assisted,sofascore
15631838,961902,Ken Nkuba,2890.0,42,8.5,56.0,0.174,miss,right-foot,regular,sofascore
15631838,1392905,Matte Smets,2890.0,39,2.0,52.1,0.892,goal,right-foot,corner,sofascore
15631838,1468744,Konstantinos Karetsas,2890.0,39,9.8,69.1,0.0323,post,left-foot,corner,sofascore
15631838,1019321,Igor Matanović,2538.0,25,3.2,49.1,0.7476,goal,right-foot,assisted,sofascore
15631838,1020422,Yuito Suzuki,2538.0,25,18.5,53.8,0.0449,block,right-foot,assisted,sofascore
15631838,1596573,Bruno Ogbus,2538.0,24,13.2,41.9,0.0161,block,head,regular,sofascore
15631838,1502620,Aaron Bibout,2890.0,20,7.0,52.1,0.155,save,head,assisted,sofascore
15631838,142259,Matthias Ginter,2538.0,19,7.6,46.0,0.1774,goal,head,set-piece,sofascore
15631838,171961,Vincenzo Grifo,2538.0,15,14.8,41.3,0.1303,block,right-foot,assisted,sofascore
15631838,845344,Daan Heymans,2890.0,8,15.6,48.5,0.1117,save,right-foot,assisted,sofascore
15631838,1020422,Yuito Suzuki,2538.0,7,24.0,50.1,0.0245,block,right-foot,assisted,sofascore
15631842,881135,Edward Chilufya,1289.0,126,11.5,50.0,0.7884,miss,right-foot,shootout,sofascore
15631842,927356,Neco Williams,14.0,126,11.5,50.0,0.7884,goal,right-foot,shootout,sofascore
15631842,999186,Aral Şimşir,1289.0,125,11.5,50.0,0.7884,post,right-foot,shootout,sofascore
15631842,843754,Ibrahim Sangaré,14.0,124,11.5,50.0,0.7884,goal,right-foot,shootout,sofascore
15631842,1014281,Gue-sung Cho,1289.0,123,11.5,50.0,0.7884,post,right-foot,shootout,sofascore
15631842,865912,Morgan Gibbs-White,14.0,122,11.5,50.0,0.7884,goal,right-foot,shootout,sofascore
15631842,865912,Morgan Gibbs-White,14.0,120,9.9,48.9,0.0908,miss,head,assisted,sofascore
15631842,1116573,Pedro Bravo,1289.0,120,30.0,50.4,0.009,miss,right-foot,throw-in-set-piece,sofascore
15631842,1085914,Adam Gabriel,1289.0,113,15.0,63.0,0.0068,miss,head,set-piece,sofascore
15631842,1014281,Gue-sung Cho,1289.0,105,24.9,47.9,0.0282,save,left-foot,regular,sofascore
15631842,846252,Ryan Yates,14.0,98,12.7,32.7,0.1066,miss,left-foot,assisted,sofascore
15631842,865912,Morgan Gibbs-White,14.0,86,19.4,69.4,0.0232,miss,right-foot,corner,sofascore
15631842,846252,Ryan Yates,14.0,86,8.9,54.3,0.0429,block,head,corner,sofascore
15631842,800417,Ola Aina,14.0,85,18.5,53.5,0.1561,save,right-foot,fast-break,sofascore
15631842,1145126,Denil Castillo,1289.0,83,8.5,46.4,0.0697,miss,head,assisted,sofascore
15631842,1014281,Gue-sung Cho,1289.0,81,4.9,36.0,0.126,save,left-foot,regular,sofascore
15631842,1116573,Pedro Bravo,1289.0,81,25.6,57.3,0.0436,block,right-foot,assisted,sofascore
15631842,865912,Morgan Gibbs-White,14.0,79,10.3,61.1,0.196,save,left-foot,fast-break,sofascore
