match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14288882,831781,Ghislain Konan,3010.0,84,19.7,30.7,0.0352,miss,left-foot,regular,sofascore
14288882,1176881,Diogo Bezerra,3036.0,81,16.9,43.0,0.0505,block,right-foot,assisted,sofascore
14288882,1799336,Agustín Moreira,3010.0,78,12.2,35.8,0.0748,block,left-foot,fast-break,sofascore
14288882,1499082,Jalen Blesa,3036.0,61,9.7,43.0,0.0223,save,head,corner,sofascore
14288882,1499082,Jalen Blesa,3036.0,60,7.6,53.4,0.2421,save,head,assisted,sofascore
14288882,1467139,Francisco Petrasso,3036.0,55,9.9,36.6,0.0211,block,right-foot,corner,sofascore
14288882,1176881,Diogo Bezerra,3036.0,54,9.2,57.3,0.0595,block,right-foot,regular,sofascore
14288882,611880,Murilo,3010.0,52,4.0,60.9,0.0511,block,head,assisted,sofascore
14288882,1083277,Martin Fernández,3010.0,39,8.6,63.2,0.0207,miss,head,corner,sofascore
14288882,1094384,Tamblé Monteiro,3036.0,37,15.4,39.5,0.04,block,right-foot,assisted,sofascore
14288882,1094384,Tamblé Monteiro,3036.0,36,20.1,55.4,0.0676,miss,right-foot,fast-break,sofascore
14288882,826024,Dario Špikić,3036.0,33,9.7,38.9,0.1026,miss,right-foot,assisted,sofascore
14288882,1176881,Diogo Bezerra,3036.0,31,12.3,54.3,0.0623,block,left-foot,assisted,sofascore
14288882,826024,Dario Špikić,3036.0,31,23.5,27.8,0.0164,block,right-foot,assisted,sofascore
14288882,1138915,Zé Carlos,3010.0,30,21.5,39.9,0.0488,miss,right-foot,throw-in-set-piece,sofascore
14288882,1097527,Luís Esteves,3010.0,27,20.6,34.8,0.0469,save,right-foot,assisted,sofascore
14288882,2034540,Gustavo Mancha,3036.0,26,3.9,47.2,0.5453,miss,left-foot,corner,sofascore
14288882,1176881,Diogo Bezerra,3036.0,21,8.8,66.7,0.0417,block,right-foot,assisted,sofascore
14288882,1084746,Santi García,3010.0,20,6.5,49.0,0.1617,block,head,assisted,sofascore
14288882,1094384,Tamblé Monteiro,3036.0,18,8.3,55.3,0.0481,miss,head,corner,sofascore
14288882,611880,Murilo,3010.0,16,20.1,48.9,0.0186,miss,left-foot,corner,sofascore
14288882,611880,Murilo,3010.0,14,22.8,65.2,0.0321,miss,left-foot,assisted,sofascore
14288882,1499082,Jalen Blesa,3036.0,12,2.9,57.9,0.2248,miss,right-foot,assisted,sofascore
14288882,1176881,Diogo Bezerra,3036.0,11,14.2,31.9,0.0339,block,right-foot,fast-break,sofascore
14288882,611880,Murilo,3010.0,10,5.7,74.6,0.1001,save,left-foot,regular,sofascore
14288882,826024,Dario Špikić,3036.0,9,12.2,33.6,0.0353,block,left-foot,assisted,sofascore
14288884,1488511,Tony Strata,3009.0,90,22.3,56.4,0.0289,save,left-foot,assisted,sofascore
14288884,914213,Luis Javier Suárez,3001.0,90,3.9,55.1,0.1979,miss,head,assisted,sofascore
14288884,1488511,Tony Strata,3009.0,88,27.4,57.4,0.0274,save,right-foot,assisted,sofascore
14288884,352882,Nuno Santos,3001.0,87,21.4,37.6,0.0256,save,left-foot,set-piece,sofascore
14288884,1035280,Telmo Arcanjo,3009.0,86,25.4,69.3,0.0213,block,left-foot,assisted,sofascore
14288884,1126512,Zeno Debast,3009.0,85,16.0,43.9,,goal,left-foot,regular,sofascore
14288884,914213,Luis Javier Suárez,3001.0,81,8.6,53.1,0.2222,save,right-foot,regular,sofascore
