match_id_ss,player_id_ss,player_name,team_id_ss,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
14348665,,,,substitution,45,,,,,,injury,sofascore
14348665,,,,injuryTime,45,,,,,,,sofascore
14348665,355174.0,Patrick Berg,,card,42,,,,,,yellow,sofascore
14348665,,,,substitution,35,,,,,,injury,sofascore
14348665,151700.0,Ulrik Saltnes,,goal,25,,,,,,regular,sofascore
14348665,929978.0,Odin Luras Bjørtuft,,goal,10,,,,,,regular,sofascore
14348665,932108.0,Kasper Høgh,,goal,7,,,,,,regular,sofascore
14348664,,,,period,90,,,,,,,sofascore
14348664,1584939.0,Dastan Satpaev,,card,90,,,,,,yellow,sofascore
14348664,,,,injuryTime,90,,,,,,,sofascore
14348664,,,,substitution,83,,,,,,regular,sofascore
14348664,,,,substitution,77,,,,,,regular,sofascore
14348664,,,,substitution,76,,,,,,regular,sofascore
14348664,,,,substitution,75,,,,,,injury,sofascore
14348664,,,,substitution,70,,,,,,regular,sofascore
14348664,,,,substitution,46,,,,,,regular,sofascore
14348664,,,,period,45,,,,,,,sofascore
14348664,,,,injuryTime,45,,,,,,,sofascore
14348664,,,,substitution,35,,,,,,injury,sofascore
14348664,366592.0,Kieran Tierney,,card,31,,,,,,yellow,sofascore
14348664,801381.0,Dan Glazer,,card,31,,,,,,yellow,sofascore
14348664,97046.0,Callum McGregor,,card,26,,,,,,yellow,sofascore
14348664,56544.0,Aleksandr Martynovich,,card,6,,,,,,yellow,sofascore
14241441,,,,period,90,,,,,,,sofascore
14241441,114062.0,Mikael Ishak,,goal,90,,,,,,regular,sofascore
14241441,,,,substitution,86,,,,,,injury,sofascore
14241441,155449.0,Rade Krunić,,card,81,,,,,,yellow,sofascore
14241441,1014682.0,Pablo Rodríguez,,card,80,,,,,,yellow,sofascore
14241441,939721.0,Milson,,card,80,,,,,,yellow,sofascore
14241441,,,,substitution,79,,,,,,regular,sofascore
14241441,,,,substitution,72,,,,,,regular,sofascore
14241441,,,,substitution,72,,,,,,regular,sofascore
14241441,,,,substitution,72,,,,,,regular,sofascore
14241441,,,,substitution,72,,,,,,regular,sofascore
14241441,,,,substitution,58,,,,,,regular,sofascore
14241441,867608.0,Rodrigão,,card,57,,,,,,red,sofascore
14241441,,,,substitution,46,,,,,,regular,sofascore
14241441,,,,period,45,,,,,,,sofascore
14241441,868268.0,Cherif Ndiaye,,goal,45,,,,,,penalty,sofascore
14241441,878830.0,Bruno Duarte,,card,22,,,,,,yellow,sofascore
14241441,,,,substitution,7,,,,,,injury,sofascore
14241441,227224.0,Miloš Veljković,,card,2,,,,,,yellow,sofascore
14241253,,,,period,90,,,,,,,sofascore
14241253,1201395.0,Gianluca Prestianni,,card,90,,,,,,yellow,sofascore
14241253,,,,injuryTime,90,,,,,,,sofascore
14241253,,,,substitution,84,,,,,,regular,sofascore
14241253,,,,substitution,82,,,,,,regular,sofascore
14241253,,,,substitution,81,,,,,,regular,sofascore
