match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14083649,942836,Haissem Hassan,,84,10.7,72.8,0.0183,save,left-foot,assisted,sofascore
14083649,942836,Haissem Hassan,,84,28.2,68.9,0.0126,miss,left-foot,regular,sofascore
14083649,991011,Jude Bellingham,,80,14.1,54.7,0.1435,goal,left-foot,assisted,sofascore
14083649,826643,Kylian Mbappé,,76,14.7,45.7,0.0733,block,right-foot,assisted,sofascore
14083649,826643,Kylian Mbappé,,75,27.8,25.8,0.0262,block,right-foot,free-kick,sofascore
14083649,826643,Kylian Mbappé,,71,23.8,63.0,0.0183,miss,left-foot,assisted,sofascore
14083649,822379,Santiago Colombatto,,69,23.1,59.3,0.0192,block,left-foot,regular,sofascore
14083649,844752,Nacho Vidal,,63,7.6,63.4,0.4348,miss,right-foot,assisted,sofascore
14083649,1085081,Álvaro Carreras,,58,3.8,35.0,0.1486,save,left-foot,assisted,sofascore
14083649,882475,Alberto Reina,,57,3.8,60.8,0.086,miss,right-foot,assisted,sofascore
14083649,795064,Trent Alexander-Arnold,,54,20.7,27.0,0.0441,save,right-foot,free-kick,sofascore
14083649,1403559,Franco Mastantuono,,50,9.9,64.0,0.0398,miss,left-foot,set-piece,sofascore
14083649,859025,Aurélien Tchouaméni,,49,24.7,51.7,0.0359,block,right-foot,assisted,sofascore
14083649,835485,Brahim Díaz,,45,14.0,27.9,0.0281,save,right-foot,assisted,sofascore
14083649,1402716,Gonzalo García,,44,13.8,40.3,0.125,goal,right-foot,assisted,sofascore
14083649,868812,Vinícius Júnior,,42,3.0,39.4,0.0787,miss,left-foot,regular,sofascore
14083649,868812,Vinícius Júnior,,42,14.0,40.5,0.0531,block,right-foot,assisted,sofascore
14083649,844752,Nacho Vidal,,38,7.6,51.7,0.1675,miss,right-foot,assisted,sofascore
14083649,976104,Federico Viñas,,38,12.9,57.0,0.1124,miss,right-foot,assisted,sofascore
14083649,973887,Eduardo Camavinga,,35,24.4,64.8,0.0321,miss,left-foot,assisted,sofascore
14083649,835485,Brahim Díaz,,33,9.7,34.4,0.0838,miss,left-foot,assisted,sofascore
14083649,1402716,Gonzalo García,,31,20.8,28.6,0.0194,block,right-foot,assisted,sofascore
14083649,1008037,Ilyas Chaira,,25,15.4,63.4,0.0545,block,right-foot,assisted,sofascore
14083649,835485,Brahim Díaz,,24,21.8,36.8,0.0783,save,left-foot,fast-break,sofascore
14083649,795064,Trent Alexander-Arnold,,21,23.1,25.4,0.0211,miss,right-foot,corner,sofascore
14083649,882475,Alberto Reina,,8,9.2,65.0,0.1336,block,right-foot,assisted,sofascore
14083649,1403559,Franco Mastantuono,,6,8.3,44.5,0.2567,save,left-foot,assisted,sofascore
14083692,1201412,Thiago Fernández,,90,30.3,38.8,0.0117,block,right-foot,assisted,sofascore
14083692,345333,David Costas,,85,13.5,56.9,0.012,miss,head,set-piece,sofascore
14083692,597876,Lucas Ahijado,,80,24.1,57.7,0.0139,block,right-foot,regular,sofascore
14083692,1008037,Ilyas Chaira,,78,10.6,40.1,0.1118,miss,left-foot,assisted,sofascore
14083692,896073,Nahuel Tenaglia,,71,8.3,61.2,0.2613,miss,right-foot,set-piece,sofascore
14083692,1084043,Ibrahim Diabaté,,52,11.2,65.3,0.0729,block,right-foot,regular,sofascore
