whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
332268,Luca Pellegrini,Luca Pellegrini,87,Juventus,Sub,17,Champions League,2021/22,whoscored
252419,Denis Zakaria,Denis Zakaria,87,Juventus,Sub,28,Champions League,2021/22,whoscored
425079,Matías Soulé,Matías Soulé,87,Juventus,Sub,46,Champions League,2021/22,whoscored
404353,Franco Carboni,Franco Carboni,75,Inter,Sub,47,Champions League,2021/22,whoscored
22466,Felipe Caicedo,Felipe Caicedo,75,Inter,Sub,88,Champions League,2021/22,whoscored
425559,Mattia Sangalli,Mattia Sangalli,75,Inter,Sub,38,Champions League,2021/22,whoscored
363982,Harvey Elliott,Harvey Elliott,26,Liverpool,MC,67,Champions League,2021/22,whoscored
399772,Xavi Simons,Xavi Simons,304,PSG,Sub,34,Champions League,2021/22,whoscored
13812,Gareth Bale,Gareth Bale,52,Real Madrid,Sub,18,Champions League,2021/22,whoscored
144890,Dani Ceballos,Dani Ceballos,52,Real Madrid,Sub,19,Champions League,2021/22,whoscored
421974,Samuel Edozie,Samuel Edozie,167,Man City,Sub,53,Champions League,2021/22,whoscored
434076,Rodrigo Ribeiro,Rodrigo Ribeiro,296,Sporting,Sub,91,Champions League,2021/22,whoscored
434077,Renato Veiga,Renato Veiga,296,Sporting,Sub,95,Champions League,2021/22,whoscored
34545,Przemyslaw Tyton,Przemyslaw Tyton,130,Ajax,Sub,33,Champions League,2021/22,whoscored
424769,Henrique Araújo,Henrique Araújo,299,Benfica,Sub,39,Champions League,2021/22,whoscored
431208,Alberto Moreno,Alberto Moreno,63,Atletico,Sub,28,Champions League,2021/22,whoscored
410257,Édouard Michut,Édouard Michut,304,PSG,Sub,38,Champions League,2021/22,whoscored
430301,Rafa Marín,Rafa Marín,52,Real Madrid,Sub,41,Champions League,2021/22,whoscored
27254,Daniel Wass,Daniel Wass,63,Atletico,Sub,17,Champions League,2021/22,whoscored
436897,Pedro Álvaro,Pedro Álvaro,299,Benfica,Sub,89,Champions League,2021/22,whoscored
401782,Rhys Williams,Rhys Williams,26,Liverpool,Sub,46,Champions League,2021/22,whoscored
