id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,referee_id_ss,referee_name,referee_country,data_source
8738718,2021-02-03,Ligue 1,Ligue 1 20/21,1645,1643,Bordeaux,Lille,0,3,,,,,sofascore
8738717,2021-02-03,Ligue 1,Ligue 1 20/21,1678,1647,Saint-Étienne,Nantes,1,1,,,,,sofascore
8738716,2021-02-03,Ligue 1,Ligue 1 20/21,1653,1661,AS Monaco,Nice,2,1,,,,,sofascore
8738724,2021-02-03,Ligue 1,Ligue 1 20/21,1648,1641,RC Lens,Olympique de Marseille,2,2,,,,,sofascore
8738719,2021-02-03,Ligue 1,Ligue 1 20/21,1686,1649,Dijon,Olympique Lyonnais,0,1,,,,,sofascore
8738734,2021-02-03,Ligue 1,Ligue 1 20/21,1644,1663,Paris Saint-Germain,Nîmes Olympique,3,0,,,,,sofascore
8738884,2021-02-06,Ligue 1,Ligue 1 20/21,1656,1682,Lorient,Stade de Reims,1,0,,,,,sofascore
8738886,2021-02-06,Ligue 1,Ligue 1 20/21,1649,1659,Olympique Lyonnais,RC Strasbourg,3,0,,,,,sofascore
8738889,2021-02-06,Ligue 1,Ligue 1 20/21,1648,1658,RC Lens,Stade Rennais,0,0,,,,,sofascore
8738888,2021-02-07,Ligue 1,Ligue 1 20/21,1715,1645,Stade Brestois,Bordeaux,2,1,,,,,sofascore
8738880,2021-02-07,Ligue 1,Ligue 1 20/21,1642,1686,Montpellier,Dijon,4,2,,,,,sofascore
8738882,2021-02-07,Ligue 1,Ligue 1 20/21,1661,1684,Nice,Angers,3,0,,,,,sofascore
8738881,2021-02-07,Ligue 1,Ligue 1 20/21,1678,1651,Saint-Étienne,Metz,1,0,,,,,sofascore
8738662,2021-01-06,Ligue 1,Ligue 1 20/21,1643,1684,Lille,Angers,1,2,,,,,sofascore
8738665,2021-01-06,Ligue 1,Ligue 1 20/21,1641,1642,Olympique de Marseille,Montpellier,3,1,,,,,sofascore
8738659,2021-01-06,Ligue 1,Ligue 1 20/21,1649,1648,Olympique Lyonnais,RC Lens,3,2,,,,,sofascore
8738663,2021-01-06,Ligue 1,Ligue 1 20/21,1678,1644,Saint-Étienne,Paris Saint-Germain,1,1,,,,,sofascore
8738592,2021-01-09,Ligue 1,Ligue 1 20/21,1645,1656,Bordeaux,Lorient,2,1,,,,,sofascore
8738596,2021-01-09,Ligue 1,Ligue 1 20/21,1648,1659,RC Lens,RC Strasbourg,0,1,,,,,sofascore
8738586,2021-01-09,Ligue 1,Ligue 1 20/21,1642,1647,Montpellier,Nantes,1,1,,,,,sofascore
8738591,2021-01-09,Ligue 1,Ligue 1 20/21,1682,1678,Stade de Reims,Saint-Étienne,3,1,,,,,sofascore
8738593,2021-01-09,Ligue 1,Ligue 1 20/21,1651,1661,Metz,Nice,1,1,,,,,sofascore
8738598,2021-01-09,Ligue 1,Ligue 1 20/21,1663,1643,Nîmes Olympique,Lille,0,1,,,,,sofascore
8738585,2021-01-09,Ligue 1,Ligue 1 20/21,1653,1684,AS Monaco,Angers,3,0,,,,,sofascore
8738597,2021-01-09,Ligue 1,Ligue 1 20/21,1686,1641,Dijon,Olympique de Marseille,0,0,,,,,sofascore
8738579,2021-01-09,Ligue 1,Ligue 1 20/21,1658,1649,Stade Rennais,Olympique Lyonnais,2,2,,,,,sofascore
8738658,2021-01-09,Ligue 1,Ligue 1 20/21,1644,1715,Paris Saint-Germain,Stade Brestois,3,0,,,,,sofascore
8738583,2021-01-15,Ligue 1,Ligue 1 20/21,1642,1653,Montpellier,AS Monaco,2,3,,,,,sofascore
8738580,2021-01-16,Ligue 1,Ligue 1 20/21,1641,1663,Olympique de Marseille,Nîmes Olympique,1,2,,,,,sofascore
8738584,2021-01-16,Ligue 1,Ligue 1 20/21,1684,1644,Angers,Paris Saint-Germain,0,1,,,,,sofascore
8738581,2021-01-17,Ligue 1,Ligue 1 20/21,1715,1658,Stade Brestois,Stade Rennais,1,2,,,,,sofascore
8738621,2021-01-17,Ligue 1,Ligue 1 20/21,1647,1648,Nantes,RC Lens,1,1,,,,,sofascore
8738626,2021-01-17,Ligue 1,Ligue 1 20/21,1659,1678,RC Strasbourg,Saint-Étienne,1,0,,,,,sofascore
8738620,2021-01-17,Ligue 1,Ligue 1 20/21,1661,1645,Nice,Bordeaux,0,3,,,,,sofascore
8738582,2021-01-17,Ligue 1,Ligue 1 20/21,1643,1682,Lille,Stade de Reims,2,1,,,,,sofascore
8738578,2021-01-17,Ligue 1,Ligue 1 20/21,1649,1651,Olympique Lyonnais,Metz,0,1,,,,,sofascore
9216939,2021-01-20,Ligue 1,Ligue 1 20/21,1641,1648,Olympique de Marseille,RC Lens,0,1,,,,,sofascore
8738624,2021-01-22,Ligue 1,Ligue 1 20/21,1644,1642,Paris Saint-Germain,Montpellier,4,0,,,,,sofascore
8738611,2021-01-23,Ligue 1,Ligue 1 20/21,1648,1661,RC Lens,Nice,0,1,,,,,sofascore
8738600,2021-01-23,Ligue 1,Ligue 1 20/21,1653,1641,AS Monaco,Olympique de Marseille,3,1,,,,,sofascore
8738609,2021-01-24,Ligue 1,Ligue 1 20/21,1645,1684,Bordeaux,Angers,2,1,,,,,sofascore
8738607,2021-01-24,Ligue 1,Ligue 1 20/21,1682,1715,Stade de Reims,Stade Brestois,1,0,,,,,sofascore
8738612,2021-01-24,Ligue 1,Ligue 1 20/21,1686,1659,Dijon,RC Strasbourg,1,1,,,,,sofascore
8738684,2020-12-16,Ligue 1,Ligue 1 20/21,1653,1648,AS Monaco,RC Lens,0,3,,,,,sofascore
8738640,2020-12-16,Ligue 1,Ligue 1 20/21,1658,1641,Stade Rennais,Olympique de Marseille,2,1,,,,,sofascore
8738701,2020-12-16,Ligue 1,Ligue 1 20/21,1649,1715,Olympique Lyonnais,Stade Brestois,2,2,,,,,sofascore
8738705,2020-12-16,Ligue 1,Ligue 1 20/21,1644,1656,Paris Saint-Germain,Lorient,2,0,,,,,sofascore
8738648,2020-12-19,Ligue 1,Ligue 1 20/21,1651,1648,Metz,RC Lens,2,0,,,,,sofascore
8738642,2020-12-19,Ligue 1,Ligue 1 20/21,1641,1682,Olympique de Marseille,Stade de Reims,1,1,,,,,sofascore
8738637,2020-12-19,Ligue 1,Ligue 1 20/21,1661,1649,Nice,Olympique Lyonnais,1,4,,,,,sofascore
